,eid,phrases,pred,text,rouge_1,rouge_2,rouge_l,greedy,beam
153,806kkDGaRCJ4lZLRcEf-iw,"summarize: delicious ramen,better food,FAST service,spot on recommendation,modern Decor,yummy ramen, Awesome ramen,ok raviolis,really good pepper broth,really nice spot for lunch,Crowdy place,good service,not good fast food of ramen-,cozy restaurant,UMAMI HEAVEN rice balls","this place is a really nice cozy restaurant. the service is fast and friendly, the food is good and the service was fast. i had the pork ramen and it was really good. the broth was awesome and the noodles were spot on. i also had the spicy ramen which was really good but not the best i've had"," Ramen noodles are good here and good portion sizing, but it's crowded and that may or may not be a bad thing depending on what you want. Everything is fast and came out fast, and there's a lot to choose from when looking at the menu. It's clean too, even though it's busy, so it's not some dump or anything. ",0.272,0.032520325203252036,0.128,I've been here twice and both times the food was delicious. The service was FAST and the food could have been better. I had the ramen with rama noodles and it was ok. The ramune was a little too salty for my taste but the broth was still,"The ramen here is delicious. It's a bit on the pricey side, but the quality of the food is much better. The service is a little slow, but it's worth the wait. I'm not a huge fan of the noodles, but I've never"
154,373HGZUJm47MupH8QBx8Zg,"summarize: custom artwork,comfortable place,overwhelmingly energy,great shop,super sweet artists,nearly abandoned strip mall,best Appointments,less than friendly front desk staff,great artists,clean studio,cleanest shop,awesome atmosphere,friendly people,recommend establishment,amazing artist",this is by far the best tattoo shop i have ever been to. the staff is super friendly and the atmosphere is great. the atmosphere of the shop is clean and the instructors are amazing. i highly recommend this place to anyone who is looking for a great place to get your tattoo done. the prices are a little," This is an amazing tattoo place!  The shop is extremely clean and the tattoo artists are very talented.  I don't want to get my tattoos done anywhere else!  If you really want a good job done, I recommend Colin or Jake, they are the best! ",0.3619047619047619,0.11650485436893206,0.2476190476190476,I love the custom artwork they have on the walls. The place is comfortable and the energy is overwhelmingly. The shop is great. The artists are super sweet and the shop is a little bit of a pain. The studio is clean and the artists are great. I'm a fan of the,I've been coming here for a few years now and have never been disappointed. They have a great selection of custom artwork and a comfortable place to hang out with friends. The prices are a little high but the quality of the product makes up for it. The artists are all super sweet and
155,7yTtTjsZLi5Ef1vsr6ZPTw,"summarize: so on par Greek salad,miss cookie,smoothly transition,Nice renovation,good Food,Good service,down toaster,over priced,$ 6 salad,$ 30 lunch for,good salad,very nice and courteous staff,very good broth bowls,a little too for salad,seamy clientele",the food was very good and the service was good. the staff was very nice and courteous. i had the greek salad and it was very good. the salad dressing was a little over priced for what you get. the salad was good but the soup was a bit over priced. the salad had a nice kick to it.," Recently renovated , but the food is hit or miss. The food is often not very fresh and sometimes even rotten. Even the coffee doesn't seem fresh. They are frequently out of menu items and the price seems expensive considering the inconsistent quality. Staff are not very friendly or helpful either. ",0.2181818181818182,0.05555555555555556,0.16363636363636366,I've been here twice and both times I'm not disappointed. The first time I had the Greek salad and it was so good. The second time I went I had a Greek salad. It was so delicious. The dressing on the salad was so fresh and the dressing was so creamy. Then,"The Greek salad is sooo good. I'm a big fan of the Greek salad. It's a little on the pricey side, but it's worth it for the quality of the food. The hummus isn't the best I've ever had, but"
156,7o61DDMJ1noIlDbjY-McEA,"summarize: great prices,great outlets,Fair prices,clean restrooms,helpful staff,great products,lots of food choices,plenty of parking,Nice shopping experience,great addition splashpad,Nice little area,not too crowded kids,Great trip,Super nice employees,nice meal",this is a great place to go if you are looking for a great meal. the staff is nice and helpful. the food is great and the prices are fair. lots of choices and lots of parking. the restrooms are nice and clean. the staff are always super nice and helpful when you walk in. they have a great, This is a great place to take the family shopping for the weekend. It is family friendly and has a great food court so that everyone can get what they want if you decide to have a meal while you are there. It is a clean outlet mall and has many higher end brands. Overall a very good place to shop. ,0.4,0.13559322033898305,0.2666666666666667,I love this place. The prices are great and the staff is helpful. The only thing I don't like is that they don''t have a lot of options. The food choices are great. The staff is also helpful. They have ice cream and a variety of flavors. They also,"The prices are great and the outlets are great. The staff is helpful and friendly. They have a wide selection of great products. The only thing I don't like about this place is that it's in a strip mall. It's a bit of a drive for me, but"
157,1ZgqJjtb91E9tOKhKrzsuw,"summarize: favorite restaurant,Great ambiance,ok Food,large portions,not recommend place,friendly staff,amazing drinks,great deals,awesome Early Bird prices,incredible flour spinach chips,best waiter,awesome Food,good margaritas,good deal Happy hour,good Mexican restaurant",this is by far my favorite mexican restaurant in the city. the food is amazing and the prices are great. the drinks are good and the staff is friendly. i would recommend this place to anyone looking for good food at a good price. the spinach dip is awesome and the chips are the best i have ever had.," The food here is fantastic and served in large portions. This gives you some great value for your money, but sometimes I can't even finish the entire entree. The staff here is also very friendly, and are great at what they do. The restaurant offers fresh guacamole that is made table side and I highly recommend checking that out. ",0.3697478991596639,0.034188034188034185,0.25210084033613445,"This is my favorite restaurant in the area. Great ambiance, great food, and large portions. I've been here twice and I'm not a fan of the burgers. I haven't tried the fried chicken yet, but I'll be back. The staff is friendly",This is my favorite restaurant. Great ambiance. Food is ok. The portions are large. The staff is friendly. I would not recommend this place to anyone. The prices are a little high for what you get. But the food and drinks are great. I'm a big fan of the
158,RFAYikpCmSmLScCvMQmpsy,"summarize: excellent food,fresh food,great Chinese food,decent prices,recommend orange chicken,really good though flavor,good portions,reasonable price,friendly owner,fast and friendly Service,awesome service,very friendly lady,were really shrimp vegetable,best orange beef,Great Chinese",excellent chinese food at a great price. the owner is friendly and the service is fast. the food is really good and the price is reasonable. the orange chicken is the best i have had in a long time. the rice is really fresh and the taste is great. the prices are reasonable and the food comes out really," The food here is fantastic if you are in the mood for some Chinese food! The staff is very attentive to make sure to get the food ready quickly, and also makes sure that they get it done properly. Everything I have tried has been made with fresh high quality ingredients, definitely recommend stopping by! ",0.2631578947368421,0.07142857142857142,0.17543859649122806,The food is excellent. The food was fresh and delicious. The prices are decent. The chicken and beef are a little too salty for my taste but the flavor is still really good. The owner is friendly and the food is good. I would recommend it to anyone. The price is reasonable. The only,The food here is excellent. The food is fresh and delicious. The prices are decent for the amount of food you get. I had the orange chicken and it was really good. The portions are good and the price is reasonable. The owner is also very friendly.
159,nGkFxexlhSVcqLLMLIAtss,"summarize: super good meat,average food,good spot,always delicious food,very pleasant staff,good pho place,clean and friendly establishment,favorite places,Convenient location,Awesome owners,great samien,plain shrimp yellow noodle saimen,enjoy pho spot,different place,clean restaurant",this is my favorite pho place in the area. the food is good and the staff is super friendly. the restaurant is always clean and the place is clean. the staff are friendly and the restaurant itself is very clean. the pho is good but not the best i've ever had but the broth is good. the noodles are," This is the place to go if you're in need of a good Pho spot.  There is a lot of good food to choose from, whether you're in the mood for a sushi dish, some stir fry chicken, or a vegetarian option.  Every mean is packed with veggies so you never leave feeling like you pigged out on something unhealthy.  The look and feel of the place is pretty unique as well. ",0.2537313432835821,0.0606060606060606,0.1940298507462687,I've been here a few times and the food is always delicious and the meat is super good. The staff is very pleasant and the place is a good spot to go for a quick meal. The food is also good. I'm not a fan of the pho but I',"The meat here is super good. The food is average. The staff is very pleasant. It's a good spot for a quick bite to eat. The pho is good. I'm not a fan of the pho, but I've never had a bad meal here"
160,4POPYEONJpkfhWOMx_PyGg,"summarize: excellent service,Amazing meal,excellent Food,no pickled vegetables,very comfortable ambiance,beautiful decor,fresh cracked pepper,low wine,complete attention to detail crumber,delicious caesar salad,cooked scallops,unbelievable pairings,seamless sauce,crisped Chilean sea bass,delightful truffle mac and cheese",we had a wonderful meal at this restaurant. the ambiance was beautiful and the service was excellent. the food was amazing. i had the filet mignon and it was cooked to perfection. the scallops were very fresh and cooked to perfection and the risotto was delicious. my husband had the sea bass and said it was one of the," This place has some amazing, tasty steaks!  They are breathtaking!  The menu also has seafood options that are just as delicious!  The only downside is that its pretty expensive, however you get top quality meat for what you pay for.  You won't even notice the price when your stomach is filled with the best seasoned meat you've ever had. ",0.11666666666666667,0.0,0.1,I've been here twice and both times the service was excellent. I had the grilled chicken with a side of fries. Amazing meal. The ambiance is very comfortable and the food is made to order. The only thing I didn't like was the fried chicken. It was a little,The service was excellent. Amazing meal. I had the ribs and brisket. Both were excellent. Food was excellent as well as the service. The ambiance was very comfortable. The only thing I didn't like was that there was no pickled vegetables on the table. The waiter
161,8FUzCm4Q13MJMX7N6ftmQw,"summarize: great service,typical menu,full of flavor food,messed order,very quick on delivery,Really good honey walnut shrimp,pleased experience,pretty good food,pretty good portions,absolutely fantastic place,super friendly service,die for egg rolls,huge portions,better leftovers,top - quality everything",this place is absolutely fantastic. the food is really good and the service is top notch. the portions are huge and the quality of the food makes up for it. the shrimp egg rolls are out of this world. the fried rice is to die for and the garlic shrimp is really good. the garlic rolls are better than, I ordered delivery because I wanted some Chinese food quickly and they made it to my house in a good times. They made a slight error on what I ordered and gave me something I didn't want. It's not the best place but it is good for what it is. ,0.21621621621621626,0.0,0.14414414414414414,I've been here twice and both times the service was great. The food is typical of a chain restaurant. The first time I ordered the honey walnut shrimp and it was a little too salty for my taste but still good. The second time I got the honey fried rice and it came with,The service is great. The menu is typical of a Chinese restaurant. The food has a lot of flavor and is very flavorful. The only thing I don't like is that it's a little overpriced for what you get. The portions are also very quick on the order
162,3xEO9oyGqfO_O8eSlxYTBA,"summarize: excellent customer,peaceful foot awakening,great Spa,sensitive to message,Best massage,Great atmosphere,so friendly everyone,wonderful deals,amazing massages,awesome customer service,Great prices,Awesome place,90 min massage,Absolutely incredible,great find",this place is absolutely the best place to get your nails done. i have been coming here for years and have never had a bad experience. the massages are great and the prices are awesome. the massage prices are awesome and the massage therapists are absolutely awesome. the service is great and everyone is friendly and professional. i highly," Incredible and relaxing massages here. You get treated like you're special and the service is great. Afterwards I felt like a new person because it was that good. The prices aren't too bad and you get what you paid for, and more. I'll definitely be going back because of the great service I received. ",0.3448275862068965,0.08771929824561403,0.17241379310344826,I have been coming here for a few years now. I have never had a bad experience. The customer service is excellent. The owner is so friendly and makes you feel at home. I always get a pedicure and a gel manicure. The foot awakening is a joy. The massage,I've been coming here for a few years now and have never had a bad experience. The customer service is excellent and the staff is so friendly. I'm always greeted with a smile when I walk in the door. I always get a pedicure and a gel
163,SnbMMMNbZcPYUhPxtrnVrF,"summarize: lacklustery Cupcakery,non existent decorations,huge display cupcake,adorned walls,cute pink wallpaper,delicious frosting,good cake,not the best peanut butter,really expensive for cupcake,better deserts,Not a good choice,enjoyed cupcake,great Service,beautiful cupcake,delicate frosting",i really enjoyed my experience at this bakery. the cakes were beautiful but the frosting was not good at all. the cake was not the best cupcake i've ever had. the frosting frosting was delicious and the frosting tasted like it was from a can. the cake itself was really cute and the cupcake was good. the service was," The cupcakes are pretty good. Not amazing, but good. Some people don't seem to like it but I feel that it just really depends on the person and what they are in the mood for. They have some unique flavors of cupcakes and quite a variety.  Price was a little on the high side, but this isn't a cheap place and that's probably why. ",0.2519685039370079,0.016000000000000004,0.15748031496062992,"I'm a fan of the cupcakes. I've been to this location a few times and have never been disappointed. The cupcakes aren't bad, but the lacklustery Cupcakery isn''t the best. The frosting isnt the greatest, but","I'm not a huge fan of Cupcakery, but this one is lacklustery. The decorations aren't that great, but they have a lot of icing on the cake. The cake is good, but the frosting is a little too sweet for my taste. The"
164,4gXdyihRiytmXEAfqLNMBw,"summarize: good Food,always fresh bread,good Service,like the pasta,loved mac n cheese,not very happy pasta,favorite place,open floor plan,nice sauce,fantastic Beet salad,a bit salty roasted Brussel and,nice experience,tasty House cabernet,yummy Chopped Gorgonzola salads,favorite waiter","i really like this place. the food is tasty and the service is wonderful. our waiter was very nice and attentive. i had the chicken parm and it was very tasty. the bread was fresh and the bread is a nice touch. the bread pudding was a little too salty for my taste, but i loved the dressing and", If you are looking for a great Italian restaurant in the Surprise AZ area this is the place to visit. The staff here is very warm and friendly. I would definitely recommend this to anyone looking for a great meal! ,0.2626262626262626,0.0,0.1616161616161616,Food is good. The bread is always fresh. Service is good and they are always friendly. I like the grilled cheese and the roasted sourdough bread. The slaw is a little too salty for my taste but the sauce is nice. The Beet salad is fantastic.,"Food is good and the bread is always fresh. Service is good. I'm not a huge fan of the pasta, but I've never had a bad meal here. I also like the fact that they give you a lot of food for the price. I love that they have a"
165,5u27mhDjcJ4Y7QbDhRyaXg,"summarize: delicious tea,friendly and service,Best bubble tea,traditional green tea,accurate order,recommend Thai Iced Tea,incredibly fast service,Nice little shop,a little disappointing boba,nice place,nice people,nice tea there,prefered taste,very happy with coconut black tea,warm tapioca",this is the best thai tea shop i have ever been to. the service was very nice and friendly. the people working there were very friendly and nice. the place is nice and clean. the service is quick and friendly. i ordered the thai tea and it was delicious. i got the thai iced tea which was nice and," Great place for bubble tea , lots of options to customize your drinks and toppings! They also offer loose teas and milk teas. The desserts are nice as well, they offer mousse, macaroons, and pastries ect. The price point is fair, cheaper than some other local options. Great atmosphere to meet up with friends and chat, but also relaxing enough to come in and study. ",0.1951219512195122,0.0,0.17886178861788615,I've been here twice and both times I'm not disappointed. The tea is delicious and the service is friendly. Best bubble tea I'd ever had. The only thing I didn't like was the fact that they don't have a lot of options for tea. I'll definitely,The tea is delicious and the service is friendly. Best bubble tea I've had in a long time. I'm a fan of the traditional green tea. The boba isn't too sweet or too sweet. The service is incredibly fast. It's a nice place
166,1GA01-VWTAkV72huVT409g,"summarize: great prices,best customer service,Best deal,quick turn around,accommodating schedule changes,awesome windshield,recommending place,fantastic service,Great job,damaged convertible,best cash price,great price,excellent customer,best services,Quality work",this is by far the best customer service i have had in a long time. i have been a loyal customer for a few years and have never had a bad experience. they have the best prices in the valley and the quality of the work is fantastic. the price is great and the customer service is fantastic. they," I had to have my windshield replaced so I came here. They have online quotes, but it can be less or more, so definitely talk to someone real for a realistic quote. Both Bob and Chris are really helpful and seem to really want to help. You can tell they want their customers to keep coming back and build a loyal customer base. When I called Chris on the phone he went above and beyond to help me. Fast service too! ",0.24285714285714285,0.07246376811594203,0.17142857142857146,I have been coming here for years. The prices are great and the customer service is the best. Best deal for a car wash. I have never had a bad experience. The staff is so friendly and the car wash is so clean. The employees are so friendly. They have a great selection of,"The prices are great and the customer service is some of the best I've had in a long time. Best deal in town for a car wash. I'm a big fan of the car wash and they have a great selection of cars. The service is a little slow, but"
167,3XE-poXz9CeDao-Q7pqkTw,"summarize: very good service,family style prix fixe,great family style,fine chicken,better everything,top notch Service,small mixup,amazing lobster corn dogs,not be disappointed salad,faster table,thin bacon seabass,great salad,loved food,pretty empty Place,absolute 10 Food",this is a great family run place. the service is top notch and the food is pretty good. i had the chicken salad and it was the best i have had in a long time. the mac and cheese was very thin and the mac salad was great. i loved the mac n cheese and the service was top," This place will leave you with very satisfied.  Definitely one of the best seafood joints in Vegas.  They have a very large menu to choose from and it includes things like oysters, lobster, crabs, pretty much anything you could want as far as seafood.  They even mix in steak and chicken to some of the meals.  I was very impressed. ",0.2352941176470588,0.017094017094017092,0.15126050420168066,I've been here twice and both times the service was very good. The first time I went the chicken was a little dry but the second time I got the chicken and it was ok. The second time it was not as good as the first time. The third time I had the chicken ka,The service here is very good. I've been here a few times and have never been disappointed. The prices are a little high but the quality of the food makes up for it. It's a family style restaurant so it's nice to have a place like this in the area
168,0jHZk9RrKh0uRhTRW1XIqQ,"summarize: fresh bread,very good amount of food,very friendly owner,cooked food,good moroccan food,small sit down spot,enjoyed couscous,vegan couscous lamb couscous,An authentic Moroccan,warm bread,traditional earthen pot,authentic food,hot sweet mint tea beef kabob,delicious smokey food,divine bread",the food was delicious and the owner is very friendly and the food is authentic and delicious. i had the chicken kabob and it was cooked to perfection. the bread was warm and warm and crispy with a good amount of sweetness. the food came with a small portion of fresh and was very good. i also enjoyed the," If you are in the market for some great fresh food this is a wonderful restaurant to check out. The food is authentically Moroccan and they always have great specials that change every day. All of their kabobs feature excellent cuts of meat, fresh vegetables, and are cooked and seasoned to perfection. I also recommend trying their mint tea, it is amazing. ",0.3140495867768595,0.06722689075630252,0.21487603305785125,I've been here twice and both times I'm not disappointed. The bread is fresh and the amount of food is very good. The owner is very friendly and makes sure you are happy. The food is cooked to order and is made to order. The couscous is a little too,This place has a very good amount of food and fresh bread. The owner is very friendly. The food is cooked to order and is made to order. It's a small sit down spot but it's worth a try.
169,6nmlclYyyLyH5EGLUpsmjw,"summarize: cozy place,good donut,Good customer service,healthy foods,very nice manager,nondairy drink choices,good reviews,die for coconut cream filled donuts,amazing smoothies,real fruit yogurt drinks,wonderful blueberry yogurt shake,Best donuts,Excellent selection,Friendly people,loved place",this place is a wonderful place to stop by for a cup of ice cream or ice cream. the employees are very friendly and the service is excellent. they have a good selection of flavors and the boba is to die for. the donuts are good and they have some of the best frozen yogurt flavors i've ever had.," This place may be a doughnut shop but they serve much more than that. You can order a smoothie or tea, and with a bit of thinking you can even make it healthy. The doughnuts are of course awesome as they should be for a restaurant dedicated to them. Some of the smoothies are made with powdered flavorings if you dislike that kind of thing but they are great. They seem to have off days every once and awhile because the last time I was there the doughnuts tasted pretty bad but that was just one visit and everyone gets a second chance. ",0.294478527607362,0.049689440993788817,0.1840490797546012,This place is cozy and clean. Good customer service and good donut. I had the coconut cream filled donut and it was delicious. The ice cream was so good I couldn't finish it. The owner and manager were very nice and the coffee and smoothies were good. The smoothies are made,This is a cozy place with good donuts. Good customer service. They have a lot of healthy foods to choose from. The manager is very nice and makes you feel like you are part of the family. I'm a big fan of the coconut cream filled donut. It's
170,VDnKcJqardBuPbVOiDcDbw,"summarize: really good beer,vvery friendly staff,great outdoor area,wonderful beers,Liked outdoor space,positive reviews,all but positive visit,encourage beer consumption,cold beer,warm pint,quality beer,not beers,Fun flavors,enjoyed Will,free peanuts",i really enjoyed the vibe of this place. the staff was friendly and the beer was wonderful. the beer selection was good and the beers were wonderful. i really liked the outdoor space and the outdoor seating was warm and inviting. the beer and beer were both cold and delicious. i would definitely go back to try some of," If you're looking for a comfortable and inviting bar this is a great place to go. They have a lot of unique beers on tap that you will not find anywhere else. The staff here is extremely friendly, and after just a couple of minutes it feels like you are chatting with an old friend. The next time you want to head out for some drinks give them a shot! ",0.23076923076923075,0.046875,0.1384615384615385,I've been here twice and both times I'm not disappointed. The beer is really good and the staff is very friendly. The outdoor area is great for the summer. The only thing I would change is that the outdoor seating is a little more crowded. The patio is surrounded by a,The beer is really good. The staff is very friendly. The outdoor area is great. They have a great outdoor area. There are a lot of tv's to watch sports. There is a bar and a jukebox. The beer selection isn't bad.
171,13RpfoJXpRseXTW_RyEyPQ,"summarize: Very professional staff,knowledgeable budtenders,Wide variety of choices,best product,very friendly and welcoming Che,shocked prices,amazing Atmosphere,liked club,dry bud,best dispensary,great price,Really nice atmosphere",this is the best club i have ever been to. the atmosphere is amazing and the staff is very knowledgeable and friendly. the prices are great and they have a wide variety of choices to choose from. i really liked the atmosphere and the atmosphere of the place is really nice and relaxing. the best part is that they," This place is excellent. The staff and service were quick and helpful. There knowledge of the product was quite deep, and they were more  than willing to answer questions and make sure customers left happy. If you are in town, this should be high on your list of locations to check out. ",0.27027027027027023,0.07339449541284404,0.19819819819819826,Very professional staff. I was greeted by the owner and he was very friendly and knowledgeable. He was very knowledgeable and knowledgeable about the products. He explained the products and the products they had. He also gave me advice on the products I was interested in. He even gave me a sample of the,Very professional staff. I was greeted with a smile and asked if I wanted a drink. The bartender was very friendly and knowledgeable about the beers. They have a wide variety of beers to choose from. The selection of beer and wine was the best I've ever
172,5OqrwhtZ3mcmUSwLINZTWQ,"summarize: great food,better asian food,high end restaurant,most delicious tea,not so awesome menu,enjoyed experience,really attentive staff,high end decor,recommend Beef Chow Fun,best walnut prawns,fried flounder,good service,impeccable service,infectious smile,great Jackson",this is by far the best asian restaurant i've been to in a long time. the food is great and the service is impeccable. the decor is really fun and the staff is attentive and friendly. i really enjoyed my experience here. i had the beef chow mein and it was one of the best i've ever had. the," Ok, so first of all, the food at Blossom is amazing.  Its some of the most quality Chinese food you'll ever eat.  The fried flounder is crispy and full of flavor!  The atmosphere is pretty good too.  The only bad thing is the fact that it will cost you an arm and a leg to eat  here.  But that's just the price you pay for quality food. ",0.3076923076923077,0.03125,0.2,"The food is great. The service isn't bad, but the food isnt the best. The restaurant is high end, but it's worth the wait. The tea isnt the most delicious, but I'm sure it'll be better. The staff is really attentive and","The food is great, but the service isn't the best. I've had better asian food at other places. The restaurant is high end and has the most delicious tea in the city. The staff is really attentive and the food is a tad overpriced."
173,2YZ0gKvOsrdbZ7LKdxRhxA,"summarize: quick service,Great customer,cracked screen,reasonably priced,broken iPhone screen,Very nice place,recommend place,super place,very reasonable price,best iPhone repair shop,best prices,Great place,great prices,great people,great workmanship",this place is great! the guys are super nice and the customer service is great. the place is very clean and the prices are very reasonable. i would recommend this place to anyone looking for a great place to go to for the best prices and great customer service.," This is an amazing place to go to if your iphone gets damaged.  I took my phone there last month and the fixed it very quickly, sometimes within 15 minutes!  Also, the prices are prewtty good as well.  When your iphone gets damaged, don't fear!  They got you covered. ",0.24242424242424246,0.10309278350515463,0.1616161616161616,"Great customer service, quick and efficient. I had a cracked screen on my iPhone 6s and it was a little over a week later. They were very professional and very professional. They also fixed my cracked iPhone screen in less than an hour. They are very reasonable in price and they are very honest","Great customer service, quick and efficient. I had a cracked screen on my iPhone 6 screen. They were able to fix the screen in less than an hour. The price was very reasonable and the quality of the work was done in a timely manner. The place is super clean and the price is very"
174,07jQarxKd_8J_AJHD5YBqQ,"summarize: good food,amazing meal,Friendly staff,cool staff,better rating,awesome owners,appreciate options,canned salsa,microwaved Sweet Potato fries,smaller portions,confused cashier,smaller wraps,cluttered cooking line,horrible smell,pretty tasty peach pear smoothie",i have been to this location a few times and i have to say the food is amazing. the staff is friendly and helpful and the staff are amazing. the portions are smaller and the servings are smaller than most places i've been to. the sweet potato fries are amazing and the sweet potatoes are pretty good too. the," This place has some fantastic healthy food if you're looking to try something new. The staff here is very friendly and helpful when it comes to picking an item from the menu. Everything they serve is low in carbs, high in quality fresh ingredients, and made in front of you. I highly recommend this place the next time you're in the mood for some great food that is healthy! ",0.2595419847328244,0.04651162790697675,0.21374045801526714,The food is good. I had the burger and fries. The meal was amazing. Friendly staff. The staff was so nice. The only thing I would change is the salsa. It was a little too salty for my taste. The salsa was sour and stale. The fries were,"The food was good. I had a chicken burrito with a side of guacamole. It was a good meal. Friendly staff. I'm not a huge fan of the salsa, but it was just a little too salty for my taste. The"
175,749MsdV9v1SijXaLrY23pw,"summarize: little options,best sandwich bar,fabulous place,trendy atmosphere,nice place,enjoyed food,amazing singer,a nice selection The wine,decent service,Really good small plates,great for Patio,perfect for wine flights,attentive service,really great quality food,seamless valet parking",i really enjoyed this place. the food was amazing and the service was great. the atmosphere was really nice and the wine selection was great. i had the salmon sandwich and it was one of the best i've had in a long time. the service is attentive and the food quality is amazing. the wine list is a little, Dean & Deluca wine room is one of my favorite places to go before or right after a movie. The selection is amazing. The prices can be a bit high on some items but they make up for it with atmosphere and ambiance. The outdoor patio is perfect to sit back and relax with a glass of wine and people watch. There selection rotates often but you can always find something good. The added music just sets this place that much closer to perfection. ,0.3076923076923077,0.056737588652482275,0.13986013986013984,I've been to this place a few times and I'm glad I did. The place is a little small but the food is definitely worth it. The atmosphere is trendy and the food was just what I was looking for. The food is fabulous and the service is great. I,"This is the best sandwich bar I've ever been to. It's a little pricey, but it's worth it. The atmosphere is trendy and the place is nice. The food isn't the best, but you get what you pay for. The service is also great. The"
176,1x8_aJQ-iqvymhRK3SNbLg,"summarize: awful awful awful AWFUL Service,45 min for chicken nuggets,hot place,over priced drinks,okay service,misplaced card,warm horchata,bland carne,mild salsa,bland pastor,high bill,AMAZING service,great food,disappointed place,fine food",this place is awful. the service was awful. the food was awful. i ordered the carne asada tacos and they were both bland and bland. the salsa was bland and tasted like it had been sitting out for a while. the chicken was dry and the beans were bland. the service is great and the food is mediocre. the, This place was awful!  How do you screw up tacos?  The tacos I ordered tasted old and disgusting.  The staff isn't very nice either.  They always seemed rushed and are in no mood to help.  Place they need to fix the air conditioner in this place.  I was sweltering hot! ,0.2363636363636364,0.037037037037037035,0.2,"I'm a fan of this place. Service is awful awful awful. I've been here twice and both times I'd been a little disappointed. The first time I went, I ordered the chicken kabobs and the second time I got the chicken and a side of rice.","Went here for the first time today. Service was awful awful awful AWFUL. Waited 45 min for a chicken burrito and a side of guacamole. The place was hot, the drinks were over priced and the service was okay. The salsa was"
177,80TTAvMtRsPPFtFFnXgskA,"summarize: chewy Marinated beef,little pricey choices,$ 9 . 99 portions,busy place,sporadic service,frozen food bar,go to for ethnic food,midweek restaurant open,Tons of protein,rising Prices,lower food quality,loyal patron,Great selection fresh,fun place,liked starch",this is one of my favorite places to eat in the area. the prices are a little steep for the quality of the food. the food is fresh and the service is great. the place is a little busy and the prices seem a little high for the amount of food you get. i liked the fact that they," They have an interesting and wide selection of food to choose from, which is really neat. However, the quality of the food is only okay, and I'm not sure I can recommend going here. Some of the food chews weird and is a bit pricey for what you get ",0.40366972477064217,0.16822429906542055,0.2752293577981651,I've been here twice and both times I'm not disappointed. The first time I had the grilled chicken sandwich with fries. It was delicious. The second time I went with the fries. The other time I got the fried chicken sandwich. It came with fries and a drink. The fries,"I've been here a few times and have never been disappointed. It's a little pricey for the amount of food you get, but it's worth it for the quality of the food. I'm not a huge fan of the burgers, but if you'"
178,7owvf-6q5pmVQXTxLI6Wqg,"summarize: always been friendly service,always fresh fish,Decent prices,reasonable price,favorite sushi joint,perfect temperature,free hand rolls,extra sashimi slices,super nice chef,nice little cozy restaurant,pretty fresh fish,pretty good lunch specials,very good value,friendly & waitresses,attentive owner",this is my favorite sushi joint in the area. the sushi is always fresh and delicious. the rolls are pretty good and the price is pretty reasonable. the sashimi is always fresh. the prices are pretty reasonable for what you get. the service is always friendly and attentive and the servers are super nice. the restaurant is nice and," The food here is terrific. I order something different each visit, and they always satisfy with fresh ingredients and quality Japanese cuisine. Service is friendly and amenable every time I come in, and the owners themselves are quite welcoming, too. Restaurant itself is on the smaller side, so very large dinner groups might have trouble finding room. If you come here, expect excellent food for a reasonable price! ",0.3149606299212598,0.048,0.2047244094488189,I love this place. The service is always good and the fish is always fresh. The prices are reasonable. I've been coming here for years and I'm always satisfied. The price is also reasonable. The sushi is my favorite. The sashimi is so fresh and the sai,The service here is always been friendly. The fish is always fresh. The prices are reasonable. The price is reasonable. My favorite sushi joint in the area. They give you a lot of food for a reasonable price. They also give you free hand rolls with your meal. The chef is super nice and
179,6pQ1DpZo6zygNc3qTch-iA,"summarize: some good coffee,love beans,Best Nitro,do brewed coffee,enjoy expresso,broken Apple Pay,smooth coffee,great service,nice Quarter mall,great Scottsdale,hipster vibe,run of the mill Starbucks,Friendly staff,friendly service,Bomb cold brew","this is one of the best coffee shops i have been to. the service is great, the staff is friendly and the baristas are nice. the coffee is smooth and the coffee was smooth and delicious. i love the fact that they have a drive thru which is a nice touch. i love that they are open 24 hours", The staff here and friendly and helpful. They offer classes if you're interested in improving your coffee knowledge! They pour your lattes for you personally and can do latte art as well. A step up from and more personalized than other local corporate owned options. ,0.19047619047619047,0.03883495145631068,0.13333333333333333,I love the coffee here. I love their beans and the roasted oats. Best Nitro I've ever had. I'm a fan of the oolong oeo. The coffee is so smooth and the service is great. I haven't tried their food,"The coffee is good. I love the beans. Best Nitro I've had in a long time. I'm not a huge fan of the brewed coffee, but it's a nice touch. The service is great and they have a drive - thru. The Quarter mall is"
